-2,0,Age,Attrition,Attrition Count,Attrition Rate,Business Travel,CF_age band,CF_attrition label,CF_current Employee,Daily Rate,Department,Sum of Distance From Home,Education Field,Education,emp no,Employee Count,Employee Number,Environment Satisfaction,Gender,Hourly Rate,Job Involvement,Job Level,Job Role,Job Satisfaction,Marital Status,Monthly Income,Monthly Rate,Num Companies Worked,Over Time,Over18,Percent Salary Hike,Performance Rating,Relationship Satisfaction,Standard Hours,Sort Age,Stock Option Level,Total Working Years,Training Times Last Year,Work Life Balance,Years At Company,Years With Curr Manager,Years Since Last Promotion,Years In Current Role
-2,0,43,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,1291,R&D,15,Life Sciences,Associates Degree,STAFF-1666,1,1666,3,Male,65,2,4,Research Director,3,Married,17603,3525,1,No,Y,24,4,1,80,3,1,14,3,3,14,11,6,10
-2,0,43,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,1473,R&D,8,Other,Master's Degree,STAFF-526,1,526,3,Female,74,3,2,Healthcare Representative,3,Divorced,4522,2227,4,Yes,Y,14,3,4,80,3,0,8,3,3,5,2,0,2
-2,0,43,Yes,1,100.00%,Travel_Frequently,35 - 44,Ex-Employees,0,807,R&D,17,Technical Degree,Bachelor's Degree,STAFF-1767,1,1767,3,Male,38,2,1,Research Scientist,3,Married,2437,15587,9,Yes,Y,16,3,4,80,3,1,6,4,3,1,0,0,0
-2,0,43,Yes,1,100.00%,Travel_Rarely,35 - 44,Ex-Employees,0,1372,Sales,9,Marketing,Bachelor's Degree,STAFF-1188,1,1188,1,Female,85,1,2,Sales Executive,3,Single,5346,9489,8,No,Y,13,3,2,80,3,0,7,2,2,4,3,1,3
-2,0,44,No,0,0.00%,Non-Travel,35 - 44,Current Employees,1,111,R&D,17,Life Sciences,Bachelor's Degree,STAFF-1206,1,1206,4,Male,74,1,1,Research Scientist,3,Single,2290,4279,2,No,Y,13,3,4,80,3,0,6,3,3,0,0,0,0
-2,0,44,No,0,0.00%,Non-Travel,35 - 44,Current Employees,1,381,R&D,24,Medical,Bachelor's Degree,STAFF-744,1,744,1,Male,49,1,1,Laboratory Technician,3,Single,3708,2104,2,No,Y,14,3,3,80,3,0,9,5,3,5,4,1,2
-2,0,44,No,0,0.00%,Non-Travel,35 - 44,Current Employees,1,489,R&D,23,Medical,Bachelor's Degree,STAFF-132,1,132,2,Male,67,3,2,Laboratory Technician,2,Married,2042,25043,4,No,Y,12,3,3,80,3,1,17,3,4,3,2,1,2
-2,0,44,No,0,0.00%,Non-Travel,35 - 44,Current Employees,1,981,R&D,5,Life Sciences,Bachelor's Degree,STAFF-1471,1,1471,3,Male,90,2,1,Laboratory Technician,3,Single,3162,7973,3,No,Y,14,3,4,80,3,0,7,5,3,5,3,0,2
-2,0,44,No,0,0.00%,Travel_Frequently,35 - 44,Current Employees,1,383,Sales,1,Marketing,Doctoral Degree,STAFF-1481,1,1481,1,Female,79,3,2,Sales Executive,3,Married,4768,9282,7,No,Y,12,3,3,80,3,1,11,4,2,1,0,0,0
-2,0,44,No,0,0.00%,Travel_Frequently,35 - 44,Current Employees,1,602,HR,1,Human Resources,Doctoral Degree,STAFF-1642,1,1642,1,Male,37,3,2,Human Resources,4,Married,5743,10503,4,Yes,Y,11,3,3,80,3,0,14,3,3,10,2,0,7
-2,0,44,No,0,0.00%,Travel_Frequently,35 - 44,Current Employees,1,1193,R&D,2,Medical,High School,STAFF-1496,1,1496,2,Male,86,3,3,Manufacturing Director,3,Single,10209,19719,5,Yes,Y,18,3,2,80,3,0,16,2,2,2,2,2,2
-2,0,44,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,136,R&D,28,Life Sciences,Bachelor's Degree,STAFF-1523,1,1523,4,Male,32,3,4,Research Director,1,Married,16328,22074,3,No,Y,13,3,3,80,3,1,24,1,4,20,17,14,6
-2,0,44,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,170,R&D,1,Life Sciences,Master's Degree,STAFF-1903,1,1903,2,Male,78,4,2,Healthcare Representative,1,Married,5033,9364,2,No,Y,15,3,4,80,3,1,10,5,3,2,2,2,0
-2,0,44,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,200,R&D,29,Other,Master's Degree,STAFF-1225,1,1225,4,Male,32,3,2,Research Scientist,4,Single,4541,7744,1,No,Y,25,4,2,80,3,0,20,3,3,20,17,13,11
-2,0,44,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,477,R&D,7,Medical,Master's Degree,STAFF-36,1,36,1,Female,42,2,3,Healthcare Representative,4,Married,10248,2094,3,No,Y,14,3,4,80,3,1,24,4,3,22,17,5,6
-2,0,44,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,528,HR,1,Life Sciences,Bachelor's Degree,STAFF-1683,1,1683,3,Female,44,3,1,Human Resources,4,Divorced,3195,4167,4,Yes,Y,18,3,1,80,3,3,8,2,3,2,2,2,2
-2,0,44,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,625,R&D,4,Medical,Bachelor's Degree,STAFF-852,1,852,4,Male,50,3,2,Healthcare Representative,2,Single,5933,5197,9,No,Y,12,3,4,80,3,0,10,2,2,5,3,2,2
-2,0,44,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,661,R&D,9,Life Sciences,Associates Degree,STAFF-913,1,913,2,Male,61,3,1,Research Scientist,1,Married,2559,7508,1,Yes,Y,13,3,4,80,3,0,8,0,3,8,1,7,7
-2,0,44,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,921,R&D,2,Life Sciences,Bachelor's Degree,STAFF-1703,1,1703,3,Female,96,4,3,Healthcare Representative,4,Married,7879,14810,1,Yes,Y,19,3,2,80,3,1,9,2,3,8,7,6,7
-2,0,44,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,986,R&D,8,Life Sciences,Master's Degree,STAFF-874,1,874,1,Male,62,4,1,Laboratory Technician,4,Married,2818,5044,2,Yes,Y,24,4,3,80,3,1,10,2,2,3,2,0,2
-2,0,44,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,1037,R&D,1,Medical,Bachelor's Degree,STAFF-2020,1,2020,2,Male,42,3,1,Research Scientist,4,Single,2436,13422,6,Yes,Y,12,3,3,80,3,0,6,2,3,4,2,1,3
-2,0,44,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,1099,Sales,5,Marketing,Bachelor's Degree,STAFF-1267,1,1267,2,Male,88,3,5,Manager,2,Married,18213,8751,7,No,Y,11,3,3,80,3,1,26,5,3,22,10,3,9
-2,0,44,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,1112,HR,1,Life Sciences,Master's Degree,STAFF-665,1,665,1,Female,50,2,2,Human Resources,3,Single,5985,26894,4,No,Y,11,3,2,80,3,0,10,1,4,2,2,0,2
-2,0,44,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,1117,R&D,2,Life Sciences,High School,STAFF-1246,1,1246,1,Female,72,4,1,Research Scientist,4,Married,2011,19982,1,No,Y,13,3,4,80,3,1,10,5,3,10,7,7,5
-2,0,44,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,1199,R&D,4,Life Sciences,Associates Degree,STAFF-1288,1,1288,3,Male,92,4,5,Manager,1,Divorced,19190,17477,1,No,Y,14,3,4,80,3,2,26,4,2,25,13,14,9
-2,0,44,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,1313,R&D,7,Medical,Bachelor's Degree,STAFF-1608,1,1608,2,Female,31,3,5,Research Director,4,Divorced,19049,3549,0,Yes,Y,14,3,4,80,3,1,23,4,2,22,10,1,7
-2,0,44,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,1315,R&D,3,Other,Master's Degree,STAFF-671,1,671,4,Male,35,3,5,Manager,4,Married,19513,9358,4,Yes,Y,12,3,1,80,3,1,26,2,4,2,1,0,2
-2,0,44,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,1448,Sales,28,Medical,Bachelor's Degree,STAFF-1039,1,1039,4,Female,53,4,4,Sales Executive,4,Married,13320,11737,3,Yes,Y,18,3,3,80,3,1,23,2,3,12,11,11,11
-2,0,44,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,1459,R&D,10,Other,Master's Degree,STAFF-40,1,40,4,Male,41,3,2,Healthcare Representative,4,Married,6465,19121,2,Yes,Y,13,3,4,80,3,0,9,5,4,4,3,1,2
-2,0,44,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,1467,R&D,20,Life Sciences,Bachelor's Degree,STAFF-1475,1,1475,4,Male,49,3,1,Research Scientist,2,Single,3420,21158,1,No,Y,13,3,3,80,3,0,6,3,2,5,3,1,2
-2,0,44,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,1488,Sales,1,Marketing,Doctoral Degree,STAFF-68,1,68,2,Female,75,3,2,Sales Executive,1,Divorced,5454,4009,5,Yes,Y,21,4,3,80,3,1,9,2,2,4,3,1,3
-2,0,44,Yes,1,100.00%,Travel_Frequently,35 - 44,Ex-Employees,0,429,R&D,1,Medical,Associates Degree,STAFF-1792,1,1792,3,Male,99,3,1,Research Scientist,2,Divorced,2342,11092,1,Yes,Y,12,3,3,80,3,3,6,2,2,5,3,2,3
-2,0,44,Yes,1,100.00%,Travel_Frequently,35 - 44,Ex-Employees,0,920,R&D,24,Life Sciences,Bachelor's Degree,STAFF-392,1,392,4,Male,43,3,1,Laboratory Technician,3,Divorced,3161,19920,3,Yes,Y,22,4,4,80,3,1,19,0,1,1,0,0,0
-2,0,44,Yes,1,100.00%,Travel_Rarely,35 - 44,Ex-Employees,0,621,R&D,15,Medical,Bachelor's Degree,STAFF-1295,1,1295,1,Female,73,3,3,Healthcare Representative,4,Married,7978,14075,1,No,Y,11,3,4,80,3,1,10,2,3,10,5,0,7
-2,0,44,Yes,1,100.00%,Travel_Rarely,35 - 44,Ex-Employees,0,935,R&D,3,Life Sciences,Bachelor's Degree,STAFF-1333,1,1333,1,Male,89,3,1,Laboratory Technician,1,Married,2362,14669,4,No,Y,12,3,3,80,3,0,10,4,4,3,2,1,2
-2,0,44,Yes,1,100.00%,Travel_Rarely,35 - 44,Ex-Employees,0,1097,R&D,10,Life Sciences,Master's Degree,STAFF-1200,1,1200,3,Male,96,3,1,Research Scientist,3,Single,2936,10826,1,Yes,Y,11,3,3,80,3,0,6,4,3,6,2,0,4
-2,0,44,Yes,1,100.00%,Travel_Rarely,35 - 44,Ex-Employees,0,1376,HR,1,Medical,Associates Degree,STAFF-1098,1,1098,2,Male,91,2,3,Human Resources,1,Married,10482,2326,9,No,Y,14,3,4,80,3,1,24,1,3,20,6,3,6
-2,0,45,No,0,0.00%,Non-Travel,45 - 54,Current Employees,1,248,R&D,23,Life Sciences,Associates Degree,STAFF-1002,1,1002,4,Male,42,3,2,Laboratory Technician,1,Married,3633,14039,1,Yes,Y,15,3,3,80,4,1,9,2,3,9,8,0,8
-2,0,45,No,0,0.00%,Non-Travel,45 - 54,Current Employees,1,336,Sales,26,Marketing,Bachelor's Degree,STAFF-1612,1,1612,1,Male,52,2,2,Sales Executive,1,Married,4385,24162,1,No,Y,15,3,1,80,4,1,10,2,3,10,5,4,7
-2,0,45,No,0,0.00%,Non-Travel,45 - 54,Current Employees,1,589,Sales,2,Life Sciences,Master's Degree,STAFF-1845,1,1845,3,Female,67,3,2,Sales Executive,3,Married,5154,19665,4,No,Y,22,4,2,80,4,2,10,3,4,8,7,5,7
-2,0,45,No,0,0.00%,Non-Travel,45 - 54,Current Employees,1,805,R&D,4,Life Sciences,Associates Degree,STAFF-972,1,972,3,Male,57,3,2,Laboratory Technician,2,Married,4447,23163,1,No,Y,12,3,2,80,4,0,9,5,2,9,8,0,7
-2,0,45,No,0,0.00%,Non-Travel,45 - 54,Current Employees,1,1050,Sales,9,Life Sciences,Master's Degree,STAFF-1117,1,1117,2,Female,65,2,2,Sales Executive,3,Married,5593,17970,1,No,Y,13,3,4,80,4,1,15,2,3,15,12,4,10
-2,0,45,No,0,0.00%,Non-Travel,45 - 54,Current Employees,1,1052,Sales,6,Medical,Bachelor's Degree,STAFF-302,1,302,4,Female,57,2,3,Sales Executive,4,Single,8865,16840,6,No,Y,12,3,4,80,4,0,23,2,3,19,8,12,7
-2,0,45,No,0,0.00%,Non-Travel,45 - 54,Current Employees,1,1195,R&D,2,Medical,Associates Degree,STAFF-264,1,264,1,Male,65,2,4,Manager,4,Married,16792,20462,9,No,Y,23,4,4,80,4,1,22,1,3,20,8,11,8
-2,0,45,No,0,0.00%,Non-Travel,45 - 54,Current Employees,1,1238,R&D,1,Life Sciences,High School,STAFF-1712,1,1712,3,Male,74,2,3,Healthcare Representative,3,Married,10748,3395,3,No,Y,23,4,4,80,4,1,25,3,2,23,4,14,15
-2,0,45,No,0,0.00%,Travel_Frequently,45 - 54,Current Employees,1,364,R&D,25,Medical,Bachelor's Degree,STAFF-1306,1,1306,2,Female,83,3,5,Manager,2,Single,18061,13035,3,No,Y,22,4,3,80,4,0,22,4,3,0,0,0,0
-2,0,45,No,0,0.00%,Travel_Frequently,45 - 54,Current Employees,1,1199,R&D,7,Life Sciences,Master's Degree,STAFF-341,1,341,1,Male,77,4,2,Manufacturing Director,3,Married,6434,5118,4,No,Y,17,3,4,80,4,1,9,1,3,3,2,0,2
-2,0,45,No,0,0.00%,Travel_Frequently,45 - 54,Current Employees,1,1249,R&D,7,Life Sciences,Bachelor's Degree,STAFF-425,1,425,1,Male,97,3,3,Laboratory Technician,1,Divorced,5210,20308,1,No,Y,18,3,1,80,4,1,24,2,3,24,11,9,9
-2,0,45,No,0,0.00%,Travel_Frequently,45 - 54,Current Employees,1,1297,R&D,1,Medical,Master's Degree,STAFF-1922,1,1922,2,Male,44,3,2,Healthcare Representative,3,Single,5399,14511,4,No,Y,12,3,3,80,4,0,12,3,3,4,3,0,2
-2,0,45,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,176,HR,4,Life Sciences,Bachelor's Degree,STAFF-1744,1,1744,3,Female,56,1,3,Human Resources,3,Married,9756,6595,4,No,Y,21,4,3,80,4,2,9,2,4,5,3,0,0
-2,0,45,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,192,R&D,10,Life Sciences,Associates Degree,STAFF-544,1,544,1,Male,69,3,1,Research Scientist,4,Married,2654,9655,3,No,Y,21,4,4,80,4,2,8,3,2,2,2,0,2
-2,0,45,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,193,R&D,6,Other,Master's Degree,STAFF-101,1,101,4,Male,52,3,3,Research Director,1,Married,13245,15067,4,Yes,Y,14,3,2,80,4,0,17,3,4,0,0,0,0
-2,0,45,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,194,R&D,9,Life Sciences,Bachelor's Degree,STAFF-206,1,206,2,Male,60,3,2,Laboratory Technician,2,Divorced,2348,10901,8,No,Y,18,3,3,80,4,1,20,2,1,17,15,0,9
-2,0,45,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,252,R&D,2,Life Sciences,Bachelor's Degree,STAFF-834,1,834,2,Female,95,2,1,Research Scientist,3,Single,2274,6153,1,No,Y,14,3,4,80,4,0,1,3,3,1,0,0,0
-2,0,45,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,252,R&D,1,Other,Bachelor's Degree,STAFF-336,1,336,3,Male,70,4,5,Manager,4,Married,19202,15970,0,No,Y,11,3,3,80,4,1,25,2,3,24,7,1,0
-2,0,45,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,374,Sales,20,Life Sciences,Bachelor's Degree,STAFF-2046,1,2046,4,Female,50,3,2,Sales Executive,3,Single,4850,23333,8,No,Y,15,3,3,80,4,0,8,3,3,5,1,0,3
-2,0,45,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,538,R&D,1,Technical Degree,Master's Degree,STAFF-1553,1,1553,1,Male,66,3,3,Healthcare Representative,2,Divorced,7441,20933,1,No,Y,12,3,1,80,4,3,10,4,3,10,7,7,8
-2,0,45,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,549,R&D,8,Other,Master's Degree,STAFF-452,1,452,4,Male,75,3,2,Research Scientist,4,Married,3697,9278,9,No,Y,14,3,1,80,4,2,12,3,3,10,8,9,9
-2,0,45,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,556,R&D,25,Life Sciences,Associates Degree,STAFF-1888,1,1888,2,Female,93,2,2,Manufacturing Director,4,Married,5906,23888,0,No,Y,13,3,4,80,4,2,10,2,2,9,8,3,8
-2,0,45,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,561,Sales,2,Other,Bachelor's Degree,STAFF-606,1,606,4,Male,61,3,2,Sales Executive,2,Married,4805,16177,0,No,Y,19,3,2,80,4,1,9,3,4,8,7,3,7
-2,0,45,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,788,HR,24,Medical,Master's Degree,STAFF-1049,1,1049,2,Male,36,3,1,Human Resources,2,Single,2177,8318,1,No,Y,16,3,1,80,4,0,6,3,3,6,4,0,3
-2,0,45,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,930,Sales,9,Marketing,Bachelor's Degree,STAFF-864,1,864,4,Male,74,3,3,Sales Executive,1,Divorced,10761,19239,4,Yes,Y,12,3,3,80,4,1,18,2,3,5,2,0,4
-2,0,45,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,950,R&D,28,Technical Degree,Bachelor's Degree,STAFF-1546,1,1546,4,Male,97,3,1,Research Scientist,4,Married,2132,4585,4,No,Y,20,4,4,80,4,1,8,3,3,5,3,0,4
-2,0,45,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,954,Sales,2,Technical Degree,Associates Degree,STAFF-783,1,783,2,Male,46,1,2,Sales Representative,3,Single,6632,12388,0,No,Y,13,3,1,80,4,0,9,3,3,8,1,3,7
-2,0,45,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,974,R&D,1,Medical,Master's Degree,STAFF-996,1,996,4,Female,91,3,1,Laboratory Technician,4,Divorced,2270,11005,3,No,Y,14,3,4,80,4,2,8,2,3,5,2,0,3
-2,0,45,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,1005,R&D,28,Technical Degree,Associates Degree,STAFF-1719,1,1719,4,Female,48,2,4,Research Director,2,Single,16704,17119,1,No,Y,11,3,3,80,4,0,21,2,3,21,6,8,6
-2,0,45,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,1015,R&D,5,Medical,Doctoral Degree,STAFF-1611,1,1611,3,Female,50,1,2,Laboratory Technician,1,Single,5769,23447,1,Yes,Y,14,3,1,80,4,0,10,3,3,10,4,1,7
-2,0,45,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,1038,R&D,20,Medical,Bachelor's Degree,STAFF-1460,1,1460,2,Male,95,1,3,Healthcare Representative,1,Divorced,10851,19863,2,Yes,Y,18,3,2,80,4,1,24,2,3,7,7,0,7
-2,0,45,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,1234,Sales,11,Life Sciences,Associates Degree,STAFF-1045,1,1045,4,Female,90,3,4,Manager,4,Married,17650,5404,3,No,Y,13,3,2,80,4,1,26,4,4,9,1,1,3
-2,0,45,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,1268,Sales,4,Life Sciences,Associates Degree,STAFF-240,1,240,3,Female,30,3,2,Sales Executive,1,Divorced,5006,6319,4,Yes,Y,11,3,1,80,4,1,9,3,4,5,3,0,4
-2,0,45,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,1316,R&D,29,Medical,Bachelor's Degree,STAFF-192,1,192,3,Male,83,3,1,Research Scientist,4,Single,3452,9752,5,No,Y,13,3,2,80,4,0,9,2,2,6,3,0,5
-2,0,45,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,1329,R&D,2,Other,Associates Degree,STAFF-1635,1,1635,4,Female,59,2,2,Manufacturing Director,4,Divorced,5770,5388,1,No,Y,19,3,1,80,4,2,10,3,3,10,9,3,7
-2,0,45,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,1339,R&D,7,Life Sciences,Bachelor's Degree,STAFF-86,1,86,2,Male,59,3,3,Research Scientist,1,Divorced,9724,18787,2,No,Y,17,3,3,80,4,1,25,2,3,1,0,0,0
-2,0,45,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,1385,R&D,20,Medical,Associates Degree,STAFF-372,1,372,3,Male,79,3,4,Healthcare Representative,4,Married,13496,7501,0,Yes,Y,14,3,2,80,4,0,21,2,3,20,10,4,7
-2,0,45,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,1448,R&D,29,Technical Degree,Bachelor's Degree,STAFF-1465,1,1465,2,Male,55,3,3,Manufacturing Director,4,Married,9380,14720,4,Yes,Y,18,3,4,80,4,2,10,4,4,3,2,1,1
-2,0,45,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,1457,R&D,7,Medical,Bachelor's Degree,STAFF-1195,1,1195,1,Female,83,3,1,Research Scientist,3,Married,4477,20100,4,Yes,Y,19,3,3,80,4,1,7,2,2,3,2,0,2
-2,0,45,Yes,1,100.00%,Travel_Frequently,45 - 54,Ex-Employees,0,306,Sales,26,Life Sciences,Master's Degree,STAFF-684,1,684,1,Female,100,3,2,Sales Executive,1,Married,4286,5630,2,No,Y,14,3,4,80,4,2,5,4,3,1,0,0,1
-2,0,45,Yes,1,100.00%,Travel_Rarely,45 - 54,Ex-Employees,0,1449,Sales,2,Marketing,Bachelor's Degree,STAFF-1277,1,1277,1,Female,94,1,5,Manager,2,Single,18824,2493,2,Yes,Y,16,3,1,80,4,0,26,2,3,24,11,1,10
-2,0,46,No,0,0.00%,Non-Travel,45 - 54,Current Employees,1,849,Sales,26,Life Sciences,Associates Degree,STAFF-1801,1,1801,2,Male,98,2,2,Sales Executive,2,Single,7991,25166,8,No,Y,15,3,3,80,4,0,6,3,3,2,2,2,2
-2,0,46,No,0,0.00%,Non-Travel,45 - 54,Current Employees,1,1144,R&D,7,Medical,Master's Degree,STAFF-487,1,487,3,Female,30,3,2,Manufacturing Director,3,Married,5258,16044,2,No,Y,14,3,3,80,4,0,7,2,4,1,0,0,0
-2,0,46,No,0,0.00%,Travel_Frequently,45 - 54,Current Employees,1,638,R&D,1,Medical,Bachelor's Degree,STAFF-124,1,124,3,Male,40,2,3,Healthcare Representative,1,Married,10673,3142,2,Yes,Y,13,3,3,80,4,1,21,5,2,10,5,9,9
-2,0,46,No,0,0.00%,Travel_Frequently,45 - 54,Current Employees,1,1034,R&D,18,Medical,High School,STAFF-624,1,624,1,Female,86,3,3,Healthcare Representative,3,Married,10527,8984,5,No,Y,11,3,4,80,4,0,28,3,2,2,2,1,2
-2,0,46,No,0,0.00%,Travel_Frequently,45 - 54,Current Employees,1,1211,Sales,5,Marketing,Master's Degree,STAFF-62,1,62,1,Male,98,3,2,Sales Executive,4,Single,5772,20445,4,Yes,Y,21,4,3,80,4,0,14,4,3,9,8,0,6
-2,0,46,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,150,R&D,2,Technical Degree,Master's Degree,STAFF-1228,1,1228,4,Male,60,3,2,Manufacturing Director,4,Divorced,7379,17433,2,No,Y,11,3,3,80,4,1,12,3,2,6,4,1,3
-2,0,46,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,168,Sales,4,Marketing,Associates Degree,STAFF-1280,1,1280,4,Female,33,2,5,Manager,2,Married,18789,9946,2,No,Y,14,3,3,80,4,1,26,2,3,11,8,0,4
-2,0,46,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,228,Sales,3,Life Sciences,Bachelor's Degree,STAFF-1527,1,1527,3,Female,51,3,4,Manager,2,Married,16606,11380,8,No,Y,12,3,4,80,4,1,23,2,4,13,1,5,12
-2,0,46,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,406,Sales,3,Marketing,High School,STAFF-1124,1,1124,1,Male,52,3,4,Manager,3,Married,17465,15596,3,No,Y,12,3,4,80,4,1,23,3,3,12,9,4,9
-2,0,46,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,430,R&D,1,Medical,Master's Degree,STAFF-1069,1,1069,4,Male,40,3,5,Research Director,4,Divorced,19627,21445,9,No,Y,17,3,4,80,4,2,23,0,3,2,2,2,2
-2,0,46,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,488,Sales,2,Technical Degree,Bachelor's Degree,STAFF-363,1,363,3,Female,75,1,4,Manager,2,Married,16872,14977,3,Yes,Y,12,3,2,80,4,1,28,2,2,7,7,7,7
-2,0,46,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,526,Sales,1,Marketing,Associates Degree,STAFF-244,1,244,2,Female,92,3,3,Sales Executive,1,Divorced,10453,2137,1,No,Y,25,4,3,80,4,3,24,2,3,24,7,15,13
-2,0,46,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,563,Sales,1,Life Sciences,Master's Degree,STAFF-1602,1,1602,4,Male,56,4,4,Manager,1,Single,17567,3156,1,No,Y,15,3,2,80,4,0,27,5,1,26,12,0,0
-2,0,46,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,566,R&D,7,Medical,Associates Degree,STAFF-1007,1,1007,4,Male,75,3,3,Manufacturing Director,3,Divorced,10845,24208,6,No,Y,13,3,2,80,4,1,13,3,3,8,7,0,7
-2,0,46,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,644,R&D,1,Medical,Master's Degree,STAFF-288,1,288,4,Male,97,3,3,Healthcare Representative,1,Divorced,9396,12368,7,No,Y,16,3,3,80,4,1,17,3,3,4,3,0,2
-2,0,46,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,705,Sales,2,Marketing,Master's Degree,STAFF-38,1,38,2,Female,83,3,5,Manager,1,Single,18947,22822,3,No,Y,12,3,4,80,4,0,22,2,2,2,1,2,2
-2,0,46,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,706,R&D,2,Life Sciences,Associates Degree,STAFF-1857,1,1857,4,Male,82,3,3,Manufacturing Director,4,Divorced,8578,19989,3,No,Y,14,3,3,80,4,1,12,4,2,9,7,4,8
-2,0,46,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,717,R&D,13,Life Sciences,Master's Degree,STAFF-1727,1,1727,3,Male,34,3,2,Healthcare Representative,2,Single,5562,9697,6,No,Y,14,3,4,80,4,0,19,3,3,10,9,0,7
-2,0,46,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,734,R&D,2,Medical,Master's Degree,STAFF-1789,1,1789,3,Male,46,3,5,Research Director,4,Divorced,19328,14218,7,Yes,Y,17,3,3,80,4,1,24,3,3,2,2,2,1
-2,0,46,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,945,HR,5,Medical,Associates Degree,STAFF-103,1,103,2,Male,80,3,2,Human Resources,2,Divorced,5021,10425,8,Yes,Y,22,4,4,80,4,1,16,2,3,4,2,0,2
-2,0,46,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,991,HR,1,Life Sciences,Associates Degree,STAFF-1314,1,1314,4,Female,44,3,1,Human Resources,1,Single,3423,22957,6,No,Y,12,3,3,80,4,0,10,3,4,7,7,5,6
-2,0,46,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,1003,R&D,8,Life Sciences,Master's Degree,STAFF-1080,1,1080,4,Female,74,2,2,Research Scientist,1,Divorced,4615,21029,8,Yes,Y,23,4,1,80,4,3,19,2,3,16,7,1,13
